year,round,circuit_enc,driver_enc,team_enc,nation_enc,grid,quali_position,driver_pts_before,driver_standing_before,team_pts_before,team_standing_before,pit_stop_count,driver_form,is_dnf,laps,points,positionOrder
2021,4,35,59,2,15,5,5.0,10.0,9.0,15.0,5.0,1.0,9.666666666666666,1,65,2.0,9
2021,5,27,59,2,15,11,11.0,12.0,10.0,17.0,7.0,1.0,8.333333333333334,1,77,2.0,9
2021,6,4,59,2,15,12,12.0,12.0,12.0,25.0,7.0,0.0,8.333333333333334,1,3,0.0,20
2021,7,15,59,2,15,11,11.0,12.0,12.0,29.0,7.0,1.0,12.666666666666666,1,52,0.0,14
2021,8,36,59,2,15,17,17.0,12.0,13.0,31.0,7.0,1.0,14.333333333333334,1,70,0.0,14
2021,9,3,59,2,15,17,17.0,12.0,13.0,32.0,7.0,0.0,16.0,1,0,0.0,20
2021,10,8,59,2,15,9,13.0,14.0,13.0,40.0,7.0,2.0,16.0,0,52,2.0,9
2021,11,17,59,2,15,8,8.0,39.0,10.0,77.0,5.0,3.0,14.333333333333334,0,70,25.0,1
2021,12,6,59,2,15,8,9.0,42.0,10.0,80.0,5.0,0.0,10.0,0,1,3.0,7
2021,13,11,59,2,15,8,8.0,44.0,11.0,90.0,5.0,1.0,5.666666666666667,1,71,2.0,9
2021,14,19,59,2,15,12,14.0,45.0,11.0,95.0,5.0,1.0,5.666666666666667,0,53,1.0,10
2021,15,30,59,2,15,9,10.0,45.0,11.0,103.0,5.0,2.0,8.666666666666666,1,52,0.0,14
2021,16,38,59,2,15,12,12.0,46.0,11.0,104.0,5.0,0.0,11.0,1,57,1.0,10
2021,17,40,59,2,15,11,11.0,46.0,11.0,104.0,5.0,2.0,11.333333333333334,1,40,0.0,19
2021,18,25,59,2,15,19,15.0,46.0,11.0,106.0,5.0,1.0,14.333333333333334,1,70,0.0,13
2021,19,37,59,2,15,8,11.0,50.0,11.0,112.0,5.0,3.0,14.0,1,70,4.0,8
2021,20,29,59,2,15,9,9.0,60.0,11.0,137.0,5.0,1.0,13.333333333333334,0,57,10.0,5
2021,21,33,59,2,15,9,9.0,72.0,11.0,149.0,5.0,2.0,8.666666666666666,0,50,12.0,4
2021,22,1,59,2,15,9,9.0,74.0,11.0,155.0,5.0,1.0,5.666666666666667,0,58,2.0,9
2022,1,5,59,2,15,11,11.0,6.0,7.0,8.0,5.0,3.0,6.0,0,57,6.0,7
2022,2,33,59,2,15,5,5.0,14.0,6.0,16.0,4.0,1.0,6.666666666666667,0,50,8.0,6
2022,3,2,59,2,15,8,8.0,20.0,7.0,22.0,5.0,1.0,7.333333333333333,0,58,6.0,7
2022,4,13,59,2,15,16,19.0,20.0,9.0,22.0,6.0,1.0,6.666666666666667,1,62,0.0,14
2022,5,26,59,2,15,20,20.0,24.0,9.0,26.0,6.0,1.0,9.0,0,57,4.0,8
2022,6,35,59,2,15,12,12.0,30.0,9.0,34.0,6.0,3.0,9.666666666666666,0,66,6.0,7
2022,7,27,59,2,15,10,10.0,30.0,9.0,40.0,6.0,2.0,9.666666666666666,0,64,0.0,12
2022,8,4,59,2,15,13,13.0,31.0,9.0,47.0,5.0,1.0,9.0,0,51,1.0,10
2022,9,9,59,2,15,7,7.0,39.0,9.0,57.0,5.0,2.0,9.666666666666666,0,70,8.0,6
2022,10,8,59,2,15,15,15.0,39.0,9.0,67.0,5.0,2.0,9.333333333333334,1,37,0.0,15
2022,11,3,59,2,15,6,5.0,52.0,8.0,81.0,5.0,2.0,10.333333333333334,0,71,10.0,5
2022,12,15,59,2,15,10,12.0,56.0,8.0,93.0,4.0,1.0,8.666666666666666,0,53,4.0,8
2022,13,17,59,2,15,5,5.0,58.0,8.0,99.0,4.0,1.0,9.333333333333334,1,69,2.0,9
2022,14,6,59,2,15,16,5.0,64.0,8.0,115.0,4.0,2.0,7.333333333333333,0,44,6.0,7
2022,15,11,59,2,15,12,12.0,66.0,8.0,125.0,4.0,3.0,8.0,0,72,2.0,9
2022,16,19,59,2,15,14,11.0,66.0,8.0,125.0,4.0,1.0,8.333333333333334,0,53,0.0,11
2022,17,34,59,2,15,17,18.0,66.0,8.0,125.0,5.0,0.0,9.0,1,26,0.0,16
2022,18,20,59,2,15,5,5.0,78.0,8.0,143.0,4.0,2.0,12.0,0,28,12.0,4
2022,19,40,59,2,15,0,18.0,78.0,8.0,149.0,4.0,2.0,10.333333333333334,0,56,0.0,11
2022,20,25,59,2,15,10,10.0,82.0,8.0,153.0,4.0,1.0,10.333333333333334,1,70,4.0,8
2022,21,37,59,2,15,16,6.0,86.0,8.0,167.0,4.0,2.0,7.666666666666667,0,71,4.0,8
2022,22,1,59,2,15,8,8.0,92.0,8.0,173.0,4.0,2.0,9.0,0,58,6.0,7
2023,1,5,59,2,15,9,9.0,0.0,18.0,2.0,6.0,3.0,7.666666666666667,1,41,0.0,18
2023,2,33,59,2,15,6,7.0,4.0,10.0,8.0,5.0,1.0,11.0,0,50,4.0,8
2023,3,2,59,2,15,11,11.0,4.0,12.0,8.0,6.0,3.0,11.0,1,56,0.0,14
2023,4,4,59,2,15,0,12.0,4.0,13.0,8.0,6.0,1.0,13.333333333333334,0,51,0.0,15
2023,5,26,59,2,15,8,8.0,6.0,12.0,14.0,6.0,1.0,12.333333333333334,0,57,2.0,9
2023,6,27,59,2,15,3,4.0,21.0,9.0,35.0,5.0,2.0,12.666666666666666,0,78,15.0,3
2023,7,35,59,2,15,6,7.0,25.0,9.0,40.0,5.0,2.0,9.0,0,66,4.0,8
2023,8,9,59,2,15,6,6.0,29.0,9.0,44.0,5.0,2.0,6.666666666666667,0,70,4.0,8
2023,9,3,59,2,15,12,12.0,31.0,9.0,47.0,5.0,3.0,6.333333333333333,1,70,0.0,14
2023,10,8,59,2,15,13,13.0,31.0,10.0,47.0,6.0,0.0,10.0,1,9,0.0,20
2023,11,17,59,2,15,12,12.0,31.0,10.0,47.0,6.0,0.0,14.0,1,2,0.0,19
2023,12,6,59,2,15,14,15.0,35.0,10.0,57.0,6.0,2.0,17.666666666666668,0,44,4.0,8
2023,13,11,59,2,15,16,17.0,36.0,11.0,73.0,6.0,6.0,15.666666666666666,0,72,1.0,10
2023,14,19,59,2,15,18,18.0,36.0,11.0,73.0,6.0,1.0,12.333333333333334,1,39,0.0,19
2023,15,34,59,2,15,8,8.0,36.0,12.0,81.0,6.0,1.0,12.333333333333334,1,42,0.0,18
2023,16,20,59,2,15,14,14.0,38.0,12.0,84.0,6.0,2.0,15.666666666666666,0,53,2.0,9
2023,17,29,59,2,15,8,8.0,44.0,12.0,90.0,6.0,3.0,15.333333333333334,0,57,6.0,7
2023,18,40,59,2,15,8,8.0,44.0,12.0,100.0,6.0,0.0,11.333333333333334,1,6,0.0,18
2023,19,25,59,2,15,15,16.0,45.0,12.0,101.0,6.0,1.0,11.333333333333334,0,71,1.0,10
2023,20,37,59,2,15,14,12.0,46.0,12.0,108.0,6.0,5.0,11.666666666666666,1,70,1.0,10
2023,21,22,59,2,15,16,17.0,58.0,12.0,120.0,6.0,1.0,12.666666666666666,0,50,12.0,4
2023,22,1,59,2,15,12,12.0,58.0,12.0,120.0,6.0,1.0,8.0,0,58,0.0,12
2024,1,5,59,2,15,19,19.0,0.0,17.0,0.0,10.0,2.0,8.666666666666666,1,56,0.0,17
2024,2,33,59,2,15,17,17.0,0.0,17.0,0.0,10.0,1.0,11.0,1,49,0.0,13
2024,3,2,59,2,15,15,15.0,0.0,18.0,0.0,10.0,3.0,14.0,1,57,0.0,16
2024,4,20,59,2,15,15,15.0,0.0,18.0,0.0,10.0,3.0,15.333333333333334,1,52,0.0,15
2024,5,10,59,2,15,13,13.0,0.0,16.0,0.0,9.0,2.0,14.666666666666666,0,56,0.0,11
2024,6,26,59,2,15,13,13.0,1.0,15.0,1.0,8.0,1.0,14.0,0,57,1.0,10
2024,7,13,59,2,15,12,12.0,1.0,15.0,1.0,8.0,1.0,12.0,1,62,0.0,14
2024,8,27,59,2,15,11,11.0,1.0,16.0,2.0,9.0,0.0,11.666666666666666,1,0,0.0,17
2024,9,9,59,2,15,18,18.0,2.0,17.0,5.0,8.0,1.0,13.666666666666666,0,70,1.0,10
2024,10,35,59,2,15,8,9.0,3.0,16.0,8.0,7.0,2.0,13.666666666666666,0,66,1.0,10
2024,11,3,59,2,15,10,10.0,3.0,17.0,9.0,8.0,2.0,12.333333333333334,0,71,0.0,12
2024,12,8,59,2,15,18,18.0,3.0,18.0,9.0,8.0,4.0,10.666666666666666,1,50,0.0,16
2024,13,17,59,2,15,19,19.0,3.0,18.0,9.0,8.0,3.0,12.666666666666666,1,69,0.0,18
2024,14,6,59,2,15,9,10.0,5.0,17.0,11.0,8.0,2.0,15.333333333333334,0,44,2.0,9
2024,15,11,59,2,15,15,16.0,5.0,17.0,13.0,8.0,1.0,14.333333333333334,1,71,0.0,15
2024,16,19,59,2,15,15,15.0,5.0,18.0,13.0,8.0,1.0,14.0,1,52,0.0,14
2024,17,4,59,2,15,0,19.0,5.0,18.0,13.0,9.0,1.0,12.666666666666666,1,50,0.0,15
2024,18,34,59,2,15,15,15.0,5.0,18.0,13.0,9.0,1.0,14.666666666666666,1,61,0.0,13
2024,19,40,59,2,15,12,13.0,5.0,19.0,13.0,9.0,2.0,14.0,1,55,0.0,18
2024,20,25,59,2,15,0,19.0,5.0,19.0,14.0,9.0,1.0,15.333333333333334,1,70,0.0,13
2024,21,37,59,2,15,4,4.0,23.0,14.0,49.0,6.0,1.0,14.666666666666666,0,69,18.0,2
2024,22,22,59,2,15,11,11.0,23.0,14.0,49.0,7.0,3.0,11.0,1,49,0.0,17
2024,23,29,59,2,15,20,20.0,23.0,14.0,59.0,6.0,0.0,10.666666666666666,1,0,0.0,20
2016,1,2,60,29,7,13,14.0,0.0,11.0,0.0,8.0,2.0,13.0,0,57,0.0,11
2016,2,5,60,29,7,19,20.0,0.0,15.0,0.0,9.0,0.0,11.0,1,0,0.0,22
2016,3,10,60,29,7,19,19.0,0.0,16.0,0.0,9.0,3.0,16.5,1,55,0.0,22
2016,4,30,60,29,7,18,18.0,0.0,18.0,6.0,9.0,1.0,18.333333333333332,1,52,0.0,13
2016,5,35,60,29,7,17,17.0,0.0,18.0,6.0,9.0,2.0,19.0,1,65,0.0,13
2016,6,27,60,29,7,18,18.0,0.0,19.0,6.0,9.0,0.0,16.0,1,7,0.0,22
2016,7,9,60,29,7,16,17.0,0.0,19.0,6.0,9.0,0.0,16.0,1,16,0.0,21
2016,8,14,60,29,7,21,22.0,0.0,19.0,6.0,9.0,2.0,18.666666666666668,1,50,0.0,15
2016,9,3,60,29,7,19,18.0,0.0,20.0,6.0,9.0,4.0,19.333333333333332,1,70,0.0,12
2016,10,8,60,29,7,18,18.0,0.0,20.0,6.0,9.0,3.0,16.0,1,37,0.0,18
2016,11,17,60,29,7,17,17.0,0.0,20.0,6.0,9.0,2.0,15.0,1,69,0.0,12
2016,12,16,60,29,7,14,16.0,0.0,20.0,6.0,9.0,3.0,14.0,1,65,0.0,19
2016,13,6,60,29,7,13,14.0,0.0,20.0,6.0,9.0,4.0,16.333333333333332,0,44,0.0,15
2016,14,19,60,29,7,20,20.0,0.0,20.0,6.0,9.0,1.0,15.333333333333334,1,7,0.0,21
2016,15,34,60,29,7,18,19.0,0.0,20.0,7.0,9.0,3.0,18.333333333333332,1,60,0.0,15
2016,16,23,60,29,7,19,19.0,1.0,17.0,8.0,9.0,1.0,17.0,0,56,1.0,10
2016,17,20,60,29,7,16,16.0,1.0,17.0,8.0,9.0,1.0,15.333333333333334,1,52,0.0,12
2016,18,40,60,29,7,15,15.0,1.0,17.0,8.0,9.0,2.0,12.333333333333334,1,55,0.0,13
2016,19,24,60,29,7,21,21.0,1.0,17.0,8.0,9.0,1.0,11.666666666666666,1,70,0.0,14
2016,20,7,60,29,7,16,16.0,1.0,18.0,8.0,9.0,2.0,13.0,1,20,0.0,19
2016,21,1,60,29,7,15,15.0,1.0,18.0,8.0,9.0,3.0,15.333333333333334,1,54,0.0,17
2017,1,2,60,29,7,19,20.0,0.0,19.0,0.0,7.0,0.0,16.666666666666668,1,15,0.0,19
2017,2,10,60,29,7,20,18.0,0.0,17.0,0.0,8.0,4.0,18.333333333333332,1,55,0.0,13
2017,3,5,60,29,7,10,10.0,0.0,17.0,2.0,8.0,2.0,16.333333333333332,1,56,0.0,13
2017,4,30,60,29,7,16,16.0,0.0,18.0,6.0,8.0,0.0,15.0,1,0,0.0,18
2017,5,35,60,29,7,17,17.0,0.0,20.0,14.0,7.0,3.0,14.666666666666666,1,64,0.0,15
2017,6,27,60,29,7,16,17.0,0.0,16.0,14.0,7.0,1.0,15.333333333333334,0,78,0.0,11
2017,7,9,60,29,7,15,15.0,0.0,17.0,18.0,7.0,1.0,14.666666666666666,1,69,0.0,11
2017,8,4,60,29,7,20,20.0,0.0,18.0,18.0,8.0,0.0,12.333333333333334,1,7,0.0,20
2017,9,3,60,29,7,16,16.0,0.0,18.0,18.0,8.0,1.0,14.0,1,70,0.0,11
2017,10,8,60,29,7,11,11.0,0.0,18.0,26.0,8.0,0.0,14.0,1,0,0.0,20
2017,11,17,60,29,7,10,11.0,0.0,19.0,26.0,8.0,1.0,17.0,1,69,0.0,12
2017,12,6,60,29,7,14,10.0,0.0,19.0,34.0,8.0,2.0,14.333333333333334,0,44,0.0,13
2017,13,19,60,29,7,17,17.0,0.0,19.0,34.0,8.0,1.0,15.0,1,29,0.0,20
2017,14,34,60,29,7,11,11.0,8.0,16.0,42.0,7.0,5.0,15.0,0,58,8.0,6
2017,15,23,60,29,7,12,12.0,8.0,17.0,42.0,7.0,1.0,13.0,1,55,0.0,15
2017,16,20,60,29,7,18,14.0,8.0,17.0,42.0,8.0,1.0,13.666666666666666,1,52,0.0,12
2011,1,2,61,30,24,13,13.0,0.0,0.0,0.0,0.0,1.0,13.0,1,58,0.0,22
2011,2,23,61,30,24,16,16.0,0.0,20.0,6.0,5.0,1.0,22.0,1,23,0.0,21
2011,3,10,61,30,24,12,12.0,0.0,21.0,7.0,6.0,4.0,21.5,1,55,0.0,17
2011,4,38,61,30,24,15,15.0,0.0,18.0,8.0,6.0,4.0,20.0,1,57,0.0,14
2011,5,35,61,30,24,12,12.0,2.0,14.0,11.0,6.0,3.0,17.333333333333332,1,65,2.0,9
2011,6,27,61,30,24,0,10.0,2.0,15.0,21.0,6.0,0.0,13.333333333333334,1,0,0.0,24
2011,8,14,61,30,24,16,16.0,2.0,16.0,27.0,6.0,1.0,15.666666666666666,1,56,0.0,11
2011,9,8,61,30,24,12,12.0,8.0,14.0,33.0,6.0,2.0,14.666666666666666,0,52,6.0,7
2011,10,16,61,30,24,15,15.0,8.0,14.0,35.0,6.0,2.0,14.0,1,59,0.0,11
2011,11,17,61,30,24,10,10.0,8.0,15.0,35.0,6.0,4.0,9.666666666666666,1,68,0.0,15
2011,12,6,61,30,24,9,9.0,8.0,15.0,35.0,6.0,3.0,11.0,1,27,0.0,20
2011,13,19,61,30,24,15,15.0,8.0,16.0,35.0,7.0,0.0,15.333333333333334,1,32,0.0,17
2011,14,34,61,30,24,11,11.0,9.0,16.0,36.0,7.0,2.0,17.333333333333332,1,60,1.0,10
2011,15,20,61,30,24,17,17.0,13.0,15.0,40.0,7.0,2.0,15.666666666666666,0,53,4.0,8
2011,16,21,61,30,24,17,17.0,13.0,16.0,40.0,7.0,3.0,11.666666666666666,1,54,0.0,16
2011,17,18,61,30,24,20,17.0,14.0,16.0,41.0,7.0,2.0,11.333333333333334,1,59,1.0,10
2011,18,1,61,30,24,11,11.0,14.0,16.0,42.0,7.0,2.0,11.333333333333334,1,54,0.0,11
2011,19,7,61,30,24,17,17.0,14.0,16.0,44.0,7.0,2.0,12.333333333333334,1,70,0.0,13
2012,1,2,61,30,24,22,17.0,4.0,8.0,12.0,3.0,1.0,11.333333333333334,0,58,4.0,8
2012,2,23,61,30,24,9,10.0,22.0,5.0,30.0,4.0,3.0,10.666666666666666,0,56,18.0,2
2012,3,10,61,30,24,8,8.0,22.0,7.0,31.0,4.0,2.0,7.666666666666667,0,56,0.0,11
2012,4,5,61,30,24,8,8.0,22.0,9.0,31.0,6.0,3.0,7.0,0,57,0.0,11
2012,5,35,61,30,24,5,6.0,22.0,10.0,41.0,7.0,3.0,8.0,1,37,0.0,20
2012,6,27,61,30,24,23,23.0,22.0,10.0,41.0,7.0,2.0,14.0,1,77,0.0,11
2012,7,9,61,30,24,15,15.0,37.0,9.0,58.0,6.0,1.0,14.0,0,70,15.0,3
2012,8,14,61,30,24,15,15.0,39.0,9.0,60.0,6.0,2.0,11.333333333333334,0,57,2.0,9
2012,9,8,61,30,24,15,17.0,39.0,9.0,60.0,6.0,1.0,7.666666666666667,1,11,0.0,22
2012,10,16,61,30,24,17,12.0,47.0,9.0,80.0,6.0,2.0,11.333333333333334,0,67,8.0,6
2012,11,17,61,30,24,14,14.0,47.0,9.0,80.0,6.0,2.0,12.333333333333334,0,69,0.0,14
2012,12,6,61,30,24,4,5.0,47.0,9.0,80.0,6.0,0.0,14.0,1,0,0.0,21
2012,13,19,61,30,24,12,13.0,65.0,9.0,100.0,6.0,1.0,13.666666666666666,0,53,18.0,2
2012,14,34,61,30,24,14,14.0,66.0,9.0,101.0,6.0,2.0,12.333333333333334,0,59,1.0,10
2012,15,20,61,30,24,5,6.0,66.0,10.0,116.0,6.0,1.0,11.0,1,18,0.0,22
2012,16,21,61,30,24,12,12.0,66.0,10.0,116.0,6.0,2.0,11.333333333333334,0,55,0.0,11
2012,17,18,61,30,24,8,8.0,66.0,10.0,116.0,6.0,2.0,14.333333333333334,1,21,0.0,24
2012,18,1,61,30,24,11,12.0,66.0,10.0,124.0,6.0,3.0,19.0,0,55,0.0,15
2012,19,40,61,30,24,15,15.0,66.0,10.0,124.0,6.0,1.0,16.666666666666668,0,56,0.0,11
2012,20,7,61,30,24,12,13.0,66.0,10.0,126.0,6.0,0.0,16.666666666666668,1,0,0.0,24
2013,1,2,61,22,24,15,15.0,0.0,11.0,2.0,6.0,3.0,16.666666666666668,0,58,0.0,11
2013,2,23,61,22,24,9,10.0,2.0,12.0,4.0,7.0,4.0,15.333333333333334,0,56,2.0,9
2013,3,10,61,22,24,12,12.0,2.0,14.0,14.0,5.0,2.0,14.666666666666666,0,56,0.0,11
2013,4,5,61,22,24,12,12.0,10.0,11.0,23.0,6.0,3.0,10.333333333333334,0,57,8.0,6
2013,5,35,61,22,24,8,9.0,12.0,11.0,29.0,6.0,4.0,8.666666666666666,0,66,2.0,9
2013,6,27,61,22,24,7,7.0,12.0,12.0,37.0,6.0,1.0,8.666666666666666,1,72,0.0,16
2013,7,9,61,22,24,12,12.0,12.0,13.0,37.0,6.0,2.0,10.333333333333334,1,69,0.0,11
2013,8,8,61,22,24,13,14.0,12.0,13.0,37.0,6.0,2.0,12.0,1,46,0.0,20
2013,9,16,61,22,24,13,13.0,16.0,12.0,49.0,6.0,2.0,15.666666666666666,0,60,4.0,8
2013,10,17,61,22,24,9,9.0,18.0,12.0,57.0,6.0,2.0,13.0,1,69,2.0,9
2013,11,6,61,22,24,13,13.0,18.0,12.0,65.0,5.0,2.0,12.333333333333334,0,44,0.0,11
2013,12,19,61,22,24,8,8.0,18.0,12.0,66.0,5.0,1.0,9.333333333333334,0,53,0.0,12
2013,13,34,61,22,24,14,14.0,22.0,12.0,76.0,5.0,2.0,10.666666666666666,0,61,4.0,8
2013,14,21,61,22,24,10,11.0,23.0,13.0,81.0,5.0,2.0,10.333333333333334,0,55,1.0,10
2013,15,20,61,22,24,11,11.0,23.0,13.0,83.0,5.0,3.0,10.0,1,52,0.0,15
2013,16,18,61,22,24,9,9.0,33.0,12.0,93.0,5.0,2.0,11.0,0,60,10.0,5
2013,17,1,61,22,24,8,9.0,35.0,12.0,95.0,5.0,2.0,10.0,0,55,2.0,9
2013,18,40,61,22,24,7,7.0,41.0,12.0,102.0,5.0,1.0,9.666666666666666,0,56,6.0,7
2013,19,7,61,22,24,19,14.0,49.0,11.0,122.0,5.0,2.0,7.0,0,71,8.0,6
2014,1,2,61,11,24,16,16.0,1.0,10.0,9.0,5.0,3.0,7.333333333333333,0,57,1.0,10
2014,2,23,61,11,24,14,14.0,1.0,13.0,19.0,5.0,0.0,7.666666666666667,1,0,0.0,22
2014,3,5,61,11,24,4,5.0,16.0,9.0,44.0,2.0,2.0,12.666666666666666,0,57,15.0,3
2014,4,10,61,11,24,16,16.0,18.0,10.0,54.0,3.0,2.0,11.666666666666666,0,54,2.0,9
2014,5,35,61,11,24,11,12.0,20.0,10.0,57.0,4.0,2.0,11.333333333333334,1,65,2.0,9
2014,6,27,61,11,24,10,10.0,20.0,10.0,67.0,4.0,0.0,7.0,1,0,0.0,21
2014,7,9,61,11,24,13,13.0,20.0,10.0,77.0,4.0,1.0,13.0,1,69,0.0,11
2014,8,3,61,11,24,15,11.0,28.0,11.0,87.0,4.0,2.0,13.666666666666666,0,71,8.0,6
2014,9,8,61,11,24,7,7.0,28.0,11.0,91.0,5.0,1.0,12.666666666666666,1,51,0.0,11
2014,10,16,61,11,24,10,10.0,29.0,11.0,98.0,5.0,3.0,9.333333333333334,1,66,1.0,10
2014,11,17,61,11,24,12,13.0,29.0,11.0,98.0,5.0,1.0,9.0,1,23,0.0,19
2014,12,6,61,11,24,13,13.0,33.0,12.0,103.0,6.0,2.0,13.333333333333334,0,44,4.0,8
2014,13,19,61,11,24,10,10.0,39.0,11.0,109.0,6.0,1.0,12.333333333333334,0,53,6.0,7
2014,14,34,61,11,24,15,15.0,45.0,10.0,117.0,5.0,4.0,11.333333333333334,0,60,6.0,7
2014,15,20,61,11,24,11,12.0,46.0,10.0,122.0,5.0,4.0,7.333333333333333,1,43,1.0,10
2014,16,30,61,11,24,12,13.0,47.0,11.0,123.0,6.0,1.0,8.0,0,53,1.0,10
2014,17,40,61,11,24,11,12.0,47.0,11.0,123.0,6.0,0.0,9.0,1,1,0.0,17
2014,18,7,61,11,24,18,17.0,47.0,12.0,127.0,6.0,3.0,12.333333333333334,1,70,0.0,15
2014,19,1,61,11,24,11,11.0,59.0,10.0,155.0,6.0,2.0,14.0,0,55,12.0,7
2015,1,2,61,11,24,14,15.0,1.0,10.0,7.0,6.0,1.0,13.0,1,57,1.0,10
2015,2,23,61,11,24,14,14.0,1.0,14.0,7.0,7.0,2.0,10.666666666666666,1,55,0.0,13
2015,3,10,61,11,24,15,15.0,1.0,15.0,7.0,7.0,3.0,10.0,1,55,0.0,11
2015,4,5,61,11,24,11,11.0,5.0,13.0,11.0,8.0,2.0,11.333333333333334,1,56,4.0,8
2015,5,35,61,11,24,18,18.0,5.0,13.0,11.0,8.0,2.0,10.666666666666666,1,65,0.0,13
2015,6,27,61,11,24,7,7.0,11.0,11.0,17.0,6.0,2.0,10.666666666666666,0,78,6.0,7
2015,7,9,61,11,24,10,10.0,11.0,11.0,21.0,7.0,1.0,9.333333333333334,1,69,0.0,11
2015,8,3,61,11,24,13,16.0,13.0,12.0,31.0,5.0,1.0,10.333333333333334,1,70,2.0,9
2015,9,8,61,11,24,11,11.0,15.0,12.0,39.0,5.0,2.0,9.0,1,51,2.0,9
2015,10,17,61,11,24,13,13.0,15.0,13.0,39.0,5.0,5.0,9.666666666666666,1,53,0.0,19
2015,11,6,61,11,24,4,5.0,25.0,11.0,49.0,6.0,2.0,12.333333333333334,0,43,10.0,5
2015,12,19,61,11,24,7,7.0,33.0,10.0,63.0,5.0,1.0,11.0,0,53,8.0,6
2015,13,34,61,11,24,13,13.0,39.0,9.0,69.0,5.0,2.0,10.0,0,61,6.0,7
2015,14,20,61,11,24,9,9.0,39.0,10.0,77.0,5.0,3.0,6.0,1,52,0.0,12
2015,15,30,61,11,24,7,7.0,54.0,9.0,92.0,5.0,1.0,8.333333333333334,0,53,15.0,3
2015,16,40,61,11,24,5,6.0,64.0,9.0,102.0,5.0,2.0,7.333333333333333,0,56,10.0,5
2015,17,24,61,11,24,9,9.0,68.0,9.0,112.0,5.0,1.0,6.666666666666667,0,71,4.0,8
2015,18,7,61,11,24,11,13.0,68.0,9.0,120.0,5.0,3.0,5.333333333333333,1,70,0.0,12
2015,19,1,61,11,24,4,4.0,78.0,9.0,136.0,5.0,2.0,8.333333333333334,0,55,10.0,5
2016,1,2,61,11,24,9,9.0,0.0,13.0,6.0,6.0,2.0,8.333333333333334,0,57,0.0,13
2016,2,5,61,11,24,18,18.0,0.0,17.0,6.0,7.0,3.0,10.0,1,56,0.0,16
2016,3,10,61,11,24,7,7.0,0.0,15.0,6.0,7.0,3.0,11.333333333333334,0,56,0.0,11
2016,4,30,61,11,24,6,7.0,2.0,15.0,8.0,8.0,2.0,13.333333333333334,1,52,2.0,9
2016,5,35,61,11,24,9,9.0,8.0,13.0,14.0,7.0,2.0,12.0,0,66,6.0,7
2016,6,27,61,11,24,7,8.0,23.0,9.0,37.0,5.0,2.0,9.0,0,78,15.0,3
2016,7,9,61,11,24,11,11.0,24.0,9.0,42.0,5.0,2.0,6.333333333333333,1,69,1.0,10
2016,8,14,61,11,24,7,2.0,39.0,8.0,59.0,5.0,1.0,6.666666666666667,0,51,15.0,3
2016,9,3,61,11,24,16,16.0,39.0,8.0,59.0,5.0,4.0,5.333333333333333,1,69,0.0,17
2016,10,8,61,11,24,10,11.0,47.0,8.0,73.0,5.0,2.0,10.0,0,52,8.0,6
2016,11,17,61,11,24,13,13.0,47.0,8.0,74.0,5.0,2.0,8.666666666666666,1,69,0.0,11
2016,12,16,61,11,24,9,9.0,48.0,8.0,81.0,5.0,3.0,11.333333333333334,1,66,1.0,10
2016,13,6,61,11,24,6,6.0,58.0,8.0,103.0,4.0,3.0,9.0,0,44,10.0,5
2016,14,19,61,11,24,8,8.0,62.0,8.0,108.0,5.0,2.0,8.666666666666666,0,53,4.0,8
2016,15,34,61,11,24,17,10.0,66.0,8.0,112.0,4.0,2.0,7.666666666666667,0,61,4.0,8
2016,16,23,61,11,24,7,7.0,74.0,8.0,124.0,4.0,2.0,7.0,0,56,8.0,6
2016,17,20,61,11,24,5,7.0,80.0,8.0,134.0,4.0,2.0,7.333333333333333,0,53,6.0,7
2016,18,40,61,11,24,11,11.0,84.0,7.0,138.0,4.0,2.0,7.0,1,55,4.0,8
2016,19,24,61,11,24,12,12.0,85.0,7.0,145.0,4.0,1.0,7.0,0,71,1.0,10
2016,20,7,61,11,24,9,9.0,97.0,7.0,163.0,4.0,2.0,8.333333333333334,0,71,12.0,4
2016,21,1,61,11,24,8,8.0,101.0,7.0,173.0,4.0,2.0,7.333333333333333,0,55,4.0,8
2017,1,2,61,11,24,10,11.0,6.0,7.0,7.0,5.0,1.0,7.333333333333333,1,56,6.0,7
2017,2,10,61,11,24,8,8.0,8.0,9.0,10.0,5.0,6.0,6.333333333333333,1,55,2.0,9
2017,3,5,61,11,24,18,18.0,14.0,8.0,17.0,4.0,2.0,8.0,0,57,6.0,7
2017,4,30,61,11,24,9,9.0,22.0,7.0,31.0,4.0,1.0,7.666666666666667,0,52,8.0,6
2017,5,35,61,11,24,8,8.0,34.0,7.0,53.0,4.0,2.0,7.333333333333333,1,65,12.0,4
2017,6,27,61,11,24,7,7.0,34.0,7.0,53.0,4.0,3.0,5.666666666666667,0,78,0.0,13
2017,7,9,61,11,24,8,8.0,44.0,7.0,71.0,4.0,1.0,7.666666666666667,0,70,10.0,5
2017,8,4,61,11,24,6,6.0,44.0,7.0,79.0,4.0,4.0,7.333333333333333,1,39,0.0,15
2017,9,3,61,11,24,7,8.0,50.0,6.0,89.0,4.0,1.0,11.0,1,70,6.0,7
2017,10,8,61,11,24,6,7.0,52.0,7.0,95.0,4.0,1.0,9.0,1,50,2.0,9
